epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,9.998457962390008e-05,1.9313205931366992,0.13604902298260135,1.3503991327285767,0.17743663454055786,0.6825632796287536
1,9.993832906395583e-05,1.3286260486650867,0.1647519807292133,1.0334310660362243,0.1877883709669113,0.672818030834198
2,9.986128001799078e-05,1.1198161412687864,0.1775332821079162,0.8642282118797302,0.21347088491916658,0.7250085730552673
3,9.975348529157231e-05,1.0192648731359915,0.1874216864276834,0.8674259443283081,0.2075934510231018,0.7099738674163818
4,9.961501876182148e-05,1.0001580851418632,0.18963841013297314,0.7672134947776794,0.2289803750514984,0.7512152099609375
5,9.944597532678122e-05,0.9723228168086845,0.19448373657064277,0.764155276298523,0.22933758163452148,0.7561962914466858
6,9.924647084037798e-05,0.9439154413567872,0.2009846144927149,0.7709310054779053,0.2324073988199234,0.745261568069458
7,9.901664203302126e-05,0.9033422941921138,0.20992882127771859,0.7027605888843537,0.24420140743255614,0.7721328935623168
8,9.875664641789545e-05,0.8918196612045545,0.20910062843761523,0.6834238784313202,0.25016074800491334,0.7702197704315186
9,9.846666218300807e-05,0.8805615842342377,0.21469124204346113,0.7303159418106079,0.24180464601516724,0.7530400605201721
10,9.814688806906869e-05,0.8548762963599518,0.2213771807796815,0.6632479569911957,0.25508242654800417,0.7790314149856568
11,9.779754323328191e-05,0.8484017852975541,0.22232135087564714,0.6444019525051117,0.25624890422821045,0.7852823700904846
12,9.741886709914803e-05,0.8010749142710902,0.230599259691579,0.6665644140243531,0.25617410564422605,0.7752536001205445
13,9.701111919237407e-05,0.8282783773265967,0.22879079701770252,0.6501215240955353,0.2572650327682495,0.7815121264457703
14,9.65745789630079e-05,0.8278324883525111,0.22901525047897292,0.6443502187728882,0.2638647540807724,0.7876815738677978
15,9.610954559391702e-05,0.8284282136364144,0.23100562077485212,0.6084543790817261,0.26914990866184235,0.7959623203277588
16,9.561633779574372e-05,0.796701585845787,0.2362252467382355,0.5909487810134888,0.27815072298049925,0.7975484409332275
17,9.509529358847654e-05,0.7949009074383423,0.23640433703901387,0.602628140449524,0.2738800505399704,0.7814095997810364
18,9.454677006978843e-05,0.7943252679179696,0.23641200143875193,0.5865617218017578,0.2760209511518478,0.8022293238639832
19,9.397114317029974e-05,0.7649988389816604,0.24265558535561843,0.5906223194599152,0.27384499716758726,0.8004099078178406
20,9.336880739593413e-05,0.7753110505452677,0.24223904464425158,0.589523321390152,0.27545400607585907,0.801310986995697
21,9.274017555754407e-05,0.7825267588391024,0.2432274344588528,0.5704940748214722,0.2850445560216904,0.8074712414741516
22,9.20856784879907e-05,0.7576816367501972,0.24655143537816882,0.5711947784423829,0.2873672095537186,0.8100221109390259
23,9.140576474687262e-05,0.7373640617402661,0.2498791129805711,0.5566250922679901,0.28730418252944945,0.8090057950019837
24,9.070090031310557e-05,0.7548009576416818,0.24986628985830717,0.5650096361637116,0.2851016364097595,0.8082019996643066
25,8.997156826556368e-05,0.7622965773614515,0.2497796477890816,0.5503015387058258,0.2928484299182892,0.8162629961967468
26,8.921826845200139e-05,0.7269312303106324,0.256079779026889,0.55564159989357,0.2946506505012512,0.8160313649177551
27,8.844151714648273e-05,0.7170917189922653,0.2595018025957236,0.581445732831955,0.2847634081840515,0.7995763206481934
28,8.764184669555293e-05,0.767175567951523,0.25233598183683986,0.5646376876831055,0.28736985528469083,0.805387231349945
29,8.681980515339462e-05,0.7454121295143576,0.2573908272410641,0.5383440380096436,0.2977929682731628,0.8130707650184631
30,8.597595590621892e-05,0.7434806147543322,0.256763768953686,0.5474260098934174,0.2969118958711624,0.8144955177307129
31,8.511087728614861e-05,0.7280315691182593,0.2618292101760622,0.5433643720149994,0.2978581439256668,0.8142154231071472
32,8.422516217485826e-05,0.734537672245202,0.2615583648513846,0.5238306398391723,0.2998450709581375,0.8158164353370666
33,8.331941759724268e-05,0.7212198985224011,0.26385786482641677,0.54284344124794,0.29920146870613096,0.8152460198402405
34,8.239426430539243e-05,0.7317985664896605,0.2635373737882165,0.5253700194358826,0.30448344254493714,0.8163233289718628
35,8.14503363531613e-05,0.7187104511661689,0.266015548947729,0.5387117040157318,0.3017034524679184,0.8209255661964416
36,8.048828066161747e-05,0.6852901173739874,0.27053813479152045,0.5199303410053253,0.30924340105056763,0.8195820183753967
37,7.950875657567623e-05,0.7038837704337946,0.2680029079568486,0.5080109925270081,0.30837640273571015,0.824297378540039
38,7.85124354122177e-05,0.7030712296982773,0.2696823366706361,0.5147142193317413,0.30261911737918856,0.8154921369552612
39,7.75e-05,0.7086933230652529,0.26945439985945446,0.5100301761627197,0.30967099475860593,0.8218167572021484
40,7.647214421168239e-05,0.7053090707093728,0.2705188182472181,0.5198190407752991,0.309176521897316,0.8192018847465515
41,7.54295724882796e-05,0.7049128926601731,0.27188694568491784,0.5379855153560639,0.3021793522834778,0.8159836025238038
42,7.437299935637329e-05,0.7041121523921229,0.27108467135484476,0.5122373020648956,0.3075403801202774,0.8219489736557006
43,7.330314893841101e-05,0.6898650061182615,0.27475467129540043,0.5147301969528199,0.3081806203126907,0.8233886823654175
44,7.222075445642904e-05,0.7144526607850019,0.271382348158029,0.4980932402610779,0.31323615086078643,0.8262903370857239
45,7.112655772953852e-05,0.6751553027068867,0.2765315905964675,0.4919276354312897,0.3132979304790497,0.8261156039237976
46,7.00213086655197e-05,0.6517061950278883,0.28340666916440516,0.48979019474983215,0.31336350727081297,0.8265674962997437
47,6.890576474687264e-05,0.6695211312850984,0.2804611628108165,0.49006970405578615,0.3143410280942917,0.8282583847045898
48,6.778069051167654e-05,0.6463673071700986,0.2843960629290893,0.4875982847213745,0.3170107438564301,0.824599374294281
49,6.664685702961345e-05,0.6615294441455553,0.28244962363558657,0.48859200978279116,0.32063205671310424,0.8281542043685913
